n,target_p,stimulus_r,stimulus_x,utility,vector_mi,is_argmax,argmax_r,quad_density_integral,quad_empty_windows,post_mu_median,post_sigma_median,ess
15,0.9,0.74,32.808834687266916,0.03176452571067012,0.04947403175396914,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.78,33.46973215395436,0.03545041587415321,0.051824836202193525,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.82,34.17808182872347,0.038641011630120514,0.053873120950213405,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.86,34.982104491598456,0.04122747708283997,0.05541803482480123,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.9,35.9565903689948,0.04291640625924453,0.056058418491671924,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.94,37.30245473197303,0.042993305944392324,0.054819526781185846,True,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.98,39.755489280203626,0.038725143257906325,0.04805823215837274,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.02,19.35157314646131,0.01180692887726087,0.04514380296061507,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.06,21.83734131308729,0.0077225632827938595,0.05168997799681074,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.1,23.196472985175237,0.004303131679838645,0.05291617802682952,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.14,24.186543177138162,0.0016396053750046269,0.052318038667756916,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.18,25.001804771030304,-0.00036541942323004006,0.05085825425910567,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.22,25.702708808187953,-0.0017345478454239283,0.04900765837517901,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.26,26.337322508832983,-0.0025267514392800505,0.047008339622730766,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.3,26.91876971061684,-0.0027564549979064434,0.04507268130680353,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.34,27.47902178057723,-0.0024337755236789604,0.043286584504617864,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.38,28.019951964041084,-0.0015461833107872636,0.04180229268118851,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.42,28.54751744488625,-9.274752051480206e-05,0.04072937469021076,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.46,29.071076780499155,0.0019366777800576829,0.04014707427188491,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.5,29.580776452945738,0.004454970365119881,0.04011272537852906,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.54,30.071978276154013,0.007339395348535338,0.040596199532381805,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.58,30.580336777871057,0.010715450057610543,0.04160033206710234,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.62,31.106414922979496,0.014509281387146578,0.04309604365963671,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.66,31.64751062790512,0.018577245379128082,0.04498525580709345,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.7,32.196633369100695,0.022705753343508772,0.04709835256704431,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.74,32.808834687266916,0.027103966722799577,0.04947403175396914,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.78,33.46973215395436,0.03139067738825285,0.051824836202193525,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.82,34.17808182872347,0.035255046067085294,0.053873120950213405,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.86,34.982104491598456,0.03857723983854994,0.05541803482480123,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.9,35.9565903689948,0.04104265665748119,0.056058418491671924,False,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.95,0.94,37.30245473197303,0.041916053016932464,0.054819526781185846,True,0.94,1.0078942946348797,0,29.580902916466606,4.982906481945833,7008.442343174184
