setting,policy,n,target,estimator,mse,mse_se,bias,rmse,n_used,n_total,coverage,coverage_se,mean_width
beta_ind_well,bruceton,30,q0.99,mle,16.461232900156936,1.2423146150007824,-1.7091330205587152,4.057244495979622,250,250,,,
beta_ind_well,bruceton,30,q0.01,bayes,13.420938269396425,1.3611969378626194,-1.4756311254493102,3.6634598768645503,250,250,0.952,0.013519763311537675,24.84266410546052
beta_ind_well,bruceton,30,q0.05,bayes,6.294628178867162,0.6064433880999833,-0.567614884228044,2.508909759012301,250,250,0.98,0.008854377448471465,17.86786489804578
beta_ind_well,bruceton,30,q0.01,mle,12.934166932222517,1.4782819749622782,-0.20186093453885215,3.596410284189294,250,250,,,
beta_ind_well,bruceton,30,q0.05,mle,6.967880453093303,0.6867892739752084,0.3222400627180627,2.6396743081473715,250,250,,,
beta_ind_poor,dror_steinberg,20,mu,bayes,1.9473062895184134,0.1774457704314136,-0.1482196896235357,1.3954591679868005,250,250,0.9,0.018973665961010272,5.287513381706094
beta_ind_poor,dror_steinberg,20,sigma,bayes,2.126788451751192,0.16746928274212142,-0.5015272172967884,1.4583512785852357,250,250,0.952,0.013519763311537675,6.784502994630712
beta_ind_poor,dror_steinberg,20,q0.5,bayes,1.9473062895184134,0.1774457704314136,-0.1482196896235357,1.3954591679868005,250,250,0.9,0.018973665961010272,5.287513381706094
beta_ind_poor,dror_steinberg,20,q0.95,bayes,9.488952797081765,0.7361534786449707,-1.459233149273394,3.0804143872345757,250,250,0.924,0.016759952267235128,11.614656604269692
beta_ind_poor,dror_steinberg,20,q0.99,bayes,15.81043973020378,1.2273971575457705,-1.7964948741802387,3.976234365603187,250,250,0.928,0.01634821091128934,15.972022037985079
beta_ind_poor,dror_steinberg,20,mu,mle,2.226815816639457,0.2019860062823559,0.17771535225840973,1.4922519280066142,250,250,,,
beta_ind_poor,dror_steinberg,20,sigma,mle,2.997818857309363,0.2805415471675268,-0.6317726873661538,1.7314210514226063,250,250,,,
beta_ind_poor,dror_steinberg,20,q0.5,mle,2.226815816639457,0.2019860062823559,0.17771535225840973,1.4922519280066142,250,250,,,
beta_ind_poor,dror_steinberg,20,q0.95,mle,12.82777796794408,1.2714089727963838,-1.3636302732166383,3.5815887491369076,250,250,,,
beta_ind_poor,dror_steinberg,20,q0.99,mle,21.9257688671494,2.170981268044913,-1.7896093630569452,4.682496008236355,250,250,,,
beta_ind_poor,dror_steinberg,20,q0.01,bayes,11.660462714460955,1.0631996513168698,-0.34164261227648957,3.414741968943035,250,250,0.932,0.01592180894245374,17.429140590062936
beta_ind_poor,dror_steinberg,20,q0.05,bayes,6.6614762469152815,0.5891239472105247,0.18610198414796872,2.5809835812951776,250,250,0.94,0.015019986684414876,13.086539759322031
beta_ind_poor,dror_steinberg,20,q0.01,mle,13.876146100560145,1.352385210285893,0.28488677224222886,3.7250699457272134,250,250,,,
beta_ind_poor,dror_steinberg,20,q0.05,mle,8.010808272898561,0.7021573335627321,0.7259047683048434,2.8303371306080414,250,250,,,
beta_ind_poor,dror_steinberg,30,mu,bayes,1.3875521170572673,0.11346551868088339,-0.06452380121876677,1.17794402119,250,250,0.932,0.01592180894245374,4.410332474565639
beta_ind_poor,dror_steinberg,30,sigma,bayes,1.3278578496906335,0.12223824541107074,-0.2702369211644877,1.1523271452546076,250,250,0.956,0.012971353052014278,5.338174093516607
beta_ind_poor,dror_steinberg,30,q0.5,bayes,1.3875521170572673,0.11346551868088339,-0.06452380121876677,1.17794402119,250,250,0.932,0.01592180894245374,4.410332474565639
beta_ind_poor,dror_steinberg,30,q0.95,bayes,6.149832920383968,0.46570322116918716,-0.999015321590202,2.4798856667967515,250,250,0.924,0.016759952267235128,9.427551968655884
beta_ind_poor,dror_steinberg,30,q0.99,bayes,10.07832268208791,0.7868982065735194,-1.182305742676998,3.1746374095458383,250,250,0.928,0.01634821091128934,12.74677480660715
beta_ind_poor,dror_steinberg,30,mu,mle,1.535652669984629,0.1314620928293639,0.16471326506865958,1.2392145375134318,250,250,,,
beta_ind_poor,dror_steinberg,30,sigma,mle,1.6326302586872385,0.1563881729154218,-0.3741713221817932,1.2777442070646372,250,250,,,
beta_ind_poor,dror_steinberg,30,q0.5,mle,1.535652669984629,0.1314620928293639,0.16471326506865958,1.2392145375134318,250,250,,,
beta_ind_poor,dror_steinberg,30,q0.95,mle,7.347322312127586,0.5842853829959115,-0.9529158205752425,2.7105944573335914,250,250,,,
beta_ind_poor,dror_steinberg,30,q0.99,mle,12.296606402470166,1.0122440693514887,-1.20334106200004,3.5066517366955856,250,250,,,
beta_ind_poor,dror_steinberg,30,q0.01,bayes,8.293464853476838,0.9766822848788993,-0.8063670426030105,2.8798376435967423,250,250,0.928,0.01634821091128934,13.655720247604304
beta_ind_poor,dror_steinberg,30,q0.05,bayes,4.414335919379913,0.5030220921106001,-0.12112713711187967,2.10103210812684,250,250,0.94,0.015019986684414876,10.281301448948314
beta_ind_poor,dror_steinberg,30,q0.01,mle,8.431518671991228,1.0591774996342216,-0.3273857031941765,2.9037077456230382,250,250,,,
beta_ind_poor,dror_steinberg,30,q0.05,mle,4.738128736049233,0.543062570216191,0.2891861412839471,2.17672431328573,250,250,,,
beta_ind_poor,entropy_vector,20,mu,bayes,1.7041087755380895,0.15541950049957856,-0.15874498545745483,1.3054151736279496,250,250,0.896,0.019306372005117894,5.175409900804198
beta_ind_poor,entropy_vector,20,sigma,bayes,1.9335269330456417,0.15314224283733452,-0.5086475831034685,1.3905131905327766,250,250,0.944,0.014541526742402262,6.921370330369482
beta_ind_poor,entropy_vector,20,q0.5,bayes,1.7041087755380895,0.15541950049957856,-0.15874498545745483,1.3054151736279496,250,250,0.896,0.019306372005117894,5.175409900804198
beta_ind_poor,entropy_vector,20,q0.95,bayes,8.586132689762835,0.7080972963400144,-1.482089706086339,2.9302103490641818,250,250,0.916,0.017543545821754502,12.443068662037808
beta_ind_poor,entropy_vector,20,q0.99,bayes,14.349514502986668,1.1521252505472954,-1.8216933172156182,3.7880753032360204,250,250,0.928,0.01634821091128934,16.842615609177635
beta_ind_poor,entropy_vector,20,mu,mle,2.1060621820804304,0.26669110023399967,0.16807653173107054,1.4512278188073815,250,250,,,
beta_ind_poor,entropy_vector,20,sigma,mle,3.7428506632968146,0.6484603320713616,-0.5317042247744539,1.9346448416432445,250,250,,,
beta_ind_poor,entropy_vector,20,q0.5,mle,2.1060621820804304,0.26669110023399967,0.16807653173107054,1.4512278188073815,250,250,,,
beta_ind_poor,entropy_vector,20,q0.95,mle,15.634075053099027,2.540263950212843,-1.2086711201065619,3.9539948220880397,250,250,,,
beta_ind_poor,entropy_vector,20,q0.99,mle,27.123995809770925,4.529108891562798,-1.5664541283755478,5.208070257760634,250,250,,,
beta_ind_poor,entropy_vector,20,q0.01,bayes,10.554497629382036,1.025486926501548,-0.322585468121244,3.2487686327872036,250,250,0.944,0.014541526742402262,16.992517492690364
beta_ind_poor,entropy_vector,20,q0.05,bayes,6.054215424127495,0.5284935149476402,0.20093941202777924,2.4605315328455952,250,250,0.948,0.014042222046385685,12.589481555888415
beta_ind_poor,entropy_vector,20,q0.01,mle,16.93904863784899,3.1251885097298935,0.0424538965061534,4.115707550087711,250,250,,,
beta_ind_poor,entropy_vector,20,q0.05,mle,9.009898484532313,1.352852726138529,0.5516679741400888,3.0016492940602357,250,250,,,
beta_ind_poor,entropy_vector,30,mu,bayes,1.2664329731025723,0.11972813199398125,-0.036654307453866795,1.1253590418628947,250,250,0.9,0.018973665961010272,4.304481984250656
beta_ind_poor,entropy_vector,30,sigma,bayes,1.194075761600762,0.09885199907684135,-0.32521968315590877,1.0927377368796056,250,250,0.972,0.010433791257256401,5.240448954270307
beta_ind_poor,entropy_vector,30,q0.5,bayes,1.2664329731025723,0.11972813199398125,-0.036654307453866795,1.1253590418628947,250,250,0.9,0.018973665961010272,4.304481984250656
beta_ind_poor,entropy_vector,30,q0.95,bayes,5.833152146971754,0.49762900295804735,-1.063106982079076,2.4151919482665876,250,250,0.936,0.01547953487673321,9.67585176205723
beta_ind_poor,entropy_vector,30,q0.99,bayes,9.497623081994732,0.7950357803337026,-1.2823186203685346,3.081821390346094,250,250,0.944,0.014541526742402262,12.966366915407978
beta_ind_poor,entropy_vector,30,mu,mle,1.4110023543170618,0.13886923828643885,0.17420341524729463,1.1878562010264802,250,250,,,
beta_ind_poor,entropy_vector,30,sigma,mle,1.4800330230060543,0.12011069747892864,-0.4017706211618451,1.216566078355818,250,250,,,
beta_ind_poor,entropy_vector,30,q0.5,mle,1.4110023543170618,0.13886923828643885,0.17420341524729463,1.1878562010264802,250,250,,,
beta_ind_poor,entropy_vector,30,q0.95,mle,6.953715793926732,0.5868707170500372,-0.988822477425264,2.636989911608828,250,250,,,
beta_ind_poor,entropy_vector,30,q0.99,mle,11.553088546932704,0.9532870970573839,-1.2580564823286664,3.39898345787865,250,250,,,
beta_ind_poor,entropy_vector,30,q0.01,bayes,6.852304824262719,0.6347300277188624,-0.6475017665951677,2.617690742670478,250,250,0.944,0.014541526742402262,12.954824845945858
beta_ind_poor,entropy_vector,30,q0.05,bayes,3.701384518596085,0.32883293433773025,0.0008887231356125938,1.9238982609784971,250,250,0.948,0.014042222046385685,9.663551084975454
beta_ind_poor,entropy_vector,30,q0.01,mle,7.12768015657524,0.6688892695481116,-0.2536899825082802,2.6697715551288725,250,250,,,
beta_ind_poor,entropy_vector,30,q0.05,mle,4.038883100788815,0.35151301008948677,0.3440730984912385,2.009697265955451,250,250,,,
beta_ind_poor,entropy_mu,20,mu,bayes,1.6000209176202522,0.14031392493574574,-0.34321034011476054,1.264919332455731,250,250,0.9,0.018973665961010272,4.797750059347769
beta_ind_poor,entropy_mu,20,sigma,bayes,2.382487705697082,0.17567689443347878,-0.8673903066621251,1.5435309215228188,250,250,0.956,0.012971353052014278,8.044885684193714
beta_ind_poor,entropy_mu,20,q0.5,bayes,1.6000209176202522,0.14031392493574574,-0.34321034011476054,1.264919332455731,250,250,0.9,0.018973665961010272,4.797750059347769
beta_ind_poor,entropy_mu,20,q0.95,bayes,11.583259193872033,0.7905088028924748,-2.25922444841625,3.403418750884474,250,250,0.948,0.014042222046385685,14.287415613018117
beta_ind_poor,entropy_mu,20,q0.99,bayes,19.222414983012097,1.31604943546948,-2.8428604652838314,4.384337462264065,250,250,0.952,0.013519763311537675,19.555746782046516
beta_ind_poor,entropy_mu,20,mu,mle,1.8712550268448966,0.19636524729912883,-0.13579784165343234,1.367938239411742,250,250,,,
beta_ind_poor,entropy_mu,20,sigma,mle,4.067496257915384,0.3914894330709517,-1.0749917448091624,2.016803475283446,250,250,,,
beta_ind_poor,entropy_mu,20,q0.5,mle,1.8712550268448966,0.19636524729912883,-0.13579784165343234,1.367938239411742,250,250,,,
beta_ind_poor,entropy_mu,20,q0.95,mle,18.220411135048398,1.7141129046499672,-2.406173941297626,4.268537353127931,250,250,,,
beta_ind_poor,entropy_mu,20,q0.99,mle,31.25309788094484,2.9584498635405154,-3.134204268985716,5.5904470197780105,250,250,,,
beta_ind_poor,entropy_mu,20,q0.01,bayes,9.522122949883501,0.8612783258983371,0.3527492466739479,3.0857937309359325,250,250,0.964,0.011782020200288238,19.024652791573434
beta_ind_poor,entropy_mu,20,q0.05,bayes,5.667027381913926,0.5058114373100333,0.6368485021511144,2.3805519069984435,250,250,0.964,0.011782020200288238,13.784656212960156
beta_ind_poor,entropy_mu,20,q0.01,mle,14.798354870356084,1.7698122622183012,1.0024552903473154,3.8468629908480083,250,250,,,
beta_ind_poor,entropy_mu,20,q0.05,mle,8.334218620987226,0.8336971415829421,1.1414220485621474,2.886904678195528,250,250,,,
beta_ind_poor,entropy_mu,30,mu,bayes,1.1016485341634397,0.101861717325691,-0.22535927641265086,1.0495944617629418,250,250,0.92,0.01715808847162177,3.9670261132504567
beta_ind_poor,entropy_mu,30,sigma,bayes,1.8485205211905582,0.13803891147218797,-0.6447035992375963,1.359603074868014,250,250,0.944,0.014541526742402262,6.875513504254031
beta_ind_poor,entropy_mu,30,q0.5,bayes,1.1016485341634397,0.101861717325691,-0.22535927641265086,1.0495944617629418,250,250,0.92,0.01715808847162177,3.9670261132504567
beta_ind_poor,entropy_mu,30,q0.95,bayes,8.51869456175797,0.5730313032110342,-1.779755195569835,2.918680277412716,250,250,0.948,0.014042222046385685,12.36807204293731
beta_ind_poor,entropy_mu,30,q0.99,bayes,14.299967879446784,0.96753575885305,-2.212167921943169,3.7815298332086162,250,250,0.944,0.014541526742402262,16.882727155944828
beta_ind_poor,entropy_mu,30,mu,mle,1.203540367263146,0.11841523113816342,-0.09461378646261225,1.0970598740557171,250,250,,,
beta_ind_poor,entropy_mu,30,sigma,mle,2.704910714947676,0.20398032650828865,-0.8492640133019229,1.6446612766608437,250,250,,,
beta_ind_poor,entropy_mu,30,q0.5,mle,1.203540367263146,0.11841523113816342,-0.09461378646261225,1.0970598740557171,250,250,,,
beta_ind_poor,entropy_mu,30,q0.95,mle,11.877997256378036,0.8545983521189556,-1.9937008082335952,3.4464470482480993,250,250,,,
beta_ind_poor,entropy_mu,30,q0.99,mle,20.42162856436406,1.4726031542545945,-2.567898985490967,4.519029604280554,250,250,,,
beta_ind_poor,entropy_mu,30,q0.01,bayes,8.2006591280057,0.781771144410189,-0.0701041636821353,2.863679299084606,250,250,0.932,0.01592180894245374,16.026477854947753
beta_ind_poor,entropy_mu,30,q0.05,bayes,4.622641329420783,0.4203630033903672,0.3622061898315028,2.1500328670559394,250,250,0.94,0.015019986684414876,11.544010653180191
beta_ind_poor,entropy_mu,30,q0.01,mle,10.30124650401768,1.0098891064054016,0.5185181172342072,3.2095554994450057,250,250,,,
beta_ind_poor,entropy_mu,30,q0.05,mle,5.878022135033906,0.5083467886064854,0.8113170258797565,2.424463267412791,250,250,,,
beta_ind_poor,entropy_sigma,20,mu,bayes,30.589401231548685,1.628375586826724,-3.6379832430835353,5.530768593201914,250,250,0.988,0.006886508549330352,14.662985589903663
beta_ind_poor,entropy_sigma,20,sigma,bayes,3.690248204067071,0.16418833194066465,-0.8835864640932893,1.9210018750816125,250,250,0.992,0.005634181395730885,6.570213651099587
beta_ind_poor,entropy_sigma,20,q0.5,bayes,30.589401231548685,1.628375586826724,-3.6379832430835353,5.530768593201914,250,250,0.988,0.006886508549330352,14.662985589903663
beta_ind_poor,entropy_sigma,20,q0.95,bayes,67.01158097216192,3.6856422896284773,-5.191548041842685,8.18606016177269,250,250,0.456,0.03150009523795127,18.135944177248057
beta_ind_poor,entropy_sigma,20,q0.99,bayes,86.53232228938,4.666319294775873,-5.7295503764231235,9.302275113614948,250,250,0.456,0.03150009523795127,21.23295874815546
beta_ind_poor,entropy_sigma,20,mu,mle,8.519499387057346,0.9984373592850435,0.5966728925839425,2.918818149021509,250,250,,,
beta_ind_poor,entropy_sigma,20,sigma,mle,10.372531230404944,0.5773283742607551,-1.559858543862352,3.2206414315171665,250,250,,,
beta_ind_poor,entropy_sigma,20,q0.5,mle,8.519499387057346,0.9984373592850435,0.5966728925839425,2.918818149021509,250,250,,,
beta_ind_poor,entropy_sigma,20,q0.95,mle,47.35374869162401,4.424439895311069,-2.471238120071241,6.88140601124683,250,250,,,
beta_ind_poor,entropy_sigma,20,q0.99,mle,79.99957479940123,6.775091743568638,-3.529702381918716,8.944248140531501,250,250,,,
beta_ind_poor,entropy_sigma,20,q0.01,bayes,18.109422216473586,1.1632049894440961,-3.5080975948897066,4.25551668031904,250,250,0.976,0.009679669415842676,22.428181723348892
beta_ind_poor,entropy_sigma,20,q0.05,bayes,16.471055799890884,0.753619416114795,-3.148133760949742,4.058454853745559,250,250,0.988,0.006886508549330352,19.16514184335099
beta_ind_poor,entropy_sigma,20,q0.01,mle,42.916445062055615,3.111812596423408,2.8628948717550657,6.551064422065747,250,250,,,
beta_ind_poor,entropy_sigma,20,q0.05,mle,25.177391664772987,2.2785681479396387,2.671427695810512,5.0177078098244206,250,250,,,
beta_ind_poor,entropy_sigma,30,mu,bayes,20.551149485431296,1.5697704980208285,-2.243317608737244,4.5333375657931425,250,250,0.976,0.009679669415842676,11.392621468201705
beta_ind_poor,entropy_sigma,30,sigma,bayes,2.5278264727469635,0.16606675304431104,-0.6474598223440474,1.5899139828138387,250,250,0.988,0.006886508549330352,5.463520183237101
beta_ind_poor,entropy_sigma,30,q0.5,bayes,20.551149485431296,1.5697704980208285,-2.243317608737244,4.5333375657931425,250,250,0.976,0.009679669415842676,11.392621468201705
beta_ind_poor,entropy_sigma,30,q0.95,bayes,44.540106993883555,3.638776797044545,-3.538165298449282,6.673837501309389,250,250,0.64,0.030357865537616442,14.09080674739226
beta_ind_poor,entropy_sigma,30,q0.99,bayes,57.560088162026354,4.649737149065042,-3.950112170322014,7.586836505555286,250,250,0.64,0.030357865537616442,16.663500022843685
beta_ind_poor,entropy_sigma,30,mu,mle,6.172768686358751,0.5127383913155957,0.8332607892953485,2.484505722746227,250,250,,,
beta_ind_poor,entropy_sigma,30,sigma,mle,6.466741923126857,0.43732486939746434,-1.1651782810612732,2.5429789466542694,250,250,,,
beta_ind_poor,entropy_sigma,30,q0.5,mle,6.172768686358751,0.5127383913155957,0.8332607892953485,2.484505722746227,250,250,,,
beta_ind_poor,entropy_sigma,30,q0.95,mle,24.28582996105174,2.3687870322939695,-1.5854589616053198,4.928065539443621,250,250,,,
beta_ind_poor,entropy_sigma,30,q0.99,mle,42.263266571497155,3.814679230418727,-2.37495089491414,6.501020425402243,250,250,,,
beta_ind_poor,entropy_sigma,30,q0.01,bayes,13.243138567894338,0.977936481637287,-2.483093257344163,3.6391123324094212,250,250,0.956,0.012971353052014278,18.337825611381987
beta_ind_poor,entropy_sigma,30,q0.05,bayes,11.70217830695052,0.713697122475832,-1.992480662117384,3.420844677407982,250,250,0.976,0.009679669415842676,15.532731834734186
beta_ind_poor,entropy_sigma,30,q0.01,mle,34.39200469846051,2.868632236668025,2.1813191781733012,5.864469686038159,250,250,,,
beta_ind_poor,entropy_sigma,30,q0.05,mle,21.932820022079703,2.0942656512437536,2.258824330767403,4.683248874668066,250,250,,,
beta_ind_poor,entropy_q0.95,20,mu,bayes,2.8647727124128606,0.24593133041753,0.0971395823333177,1.6925639463290185,250,250,0.932,0.01592180894245374,7.964684683814199
beta_ind_poor,entropy_q0.95,20,sigma,bayes,2.1119444084838874,0.17559681134615562,-0.1962488085784331,1.453253043514407,250,250,0.972,0.010433791257256401,8.615000784411334
beta_ind_poor,entropy_q0.95,20,q0.5,bayes,2.8647727124128606,0.24593133041753,0.0971395823333177,1.6925639463290185,250,250,0.932,0.01592180894245374,7.964684683814199
beta_ind_poor,entropy_q0.95,20,q0.95,bayes,5.378579026367338,0.5182664911669055,-0.7770611415181613,2.319176368102982,250,250,0.952,0.013519763311537675,11.012719306657054
beta_ind_poor,entropy_q0.95,20,q0.99,bayes,9.696440936822933,0.9025401829170391,-0.9192392402916689,3.113910874900393,250,250,0.964,0.011782020200288238,16.133315934481814
beta_ind_poor,entropy_q0.95,20,mu,mle,3.8283986616168595,0.34983273101218504,0.800147506738483,1.956629413460009,250,250,,,
beta_ind_poor,entropy_q0.95,20,sigma,mle,3.398722305765996,0.37250202772390584,-0.6136979739282036,1.8435623954089528,250,250,,,
beta_ind_poor,entropy_q0.95,20,q0.5,mle,3.8283986616168595,0.34983273101218504,0.800147506738483,1.956629413460009,250,250,,,
beta_ind_poor,entropy_q0.95,20,q0.95,mle,8.195790846393171,1.753828794046045,-0.7114678607820445,2.862829168216848,250,250,,,
beta_ind_poor,entropy_q0.95,20,q0.99,mle,15.61176376828866,2.950217309918774,-1.125129137396599,3.95117245489091,250,250,,,
beta_ind_poor,entropy_q0.95,20,q0.01,bayes,19.941183151720544,1.7699258077330036,-0.8516394307280352,4.4655551896399786,250,250,0.956,0.012971353052014278,25.889908579492463
beta_ind_poor,entropy_q0.95,20,q0.05,bayes,12.1082360996831,1.0144597780055877,-0.110713794822386,3.4796890808925873,250,250,0.972,0.010433791257256401,20.219991671942044
beta_ind_poor,entropy_q0.95,20,q0.01,mle,25.489711678060644,2.2042267693554627,0.8652708555420295,5.048733670739688,250,250,,,
beta_ind_poor,entropy_q0.95,20,q0.05,mle,16.778274532178756,1.3283608606831805,1.318606664830396,4.0961292133157565,250,250,,,
beta_ind_poor,entropy_q0.95,30,mu,bayes,2.231802287460281,0.19236705594791673,0.07725874927232303,1.493921780904302,250,250,0.928,0.01634821091128934,6.789721660020523
beta_ind_poor,entropy_q0.95,30,sigma,bayes,1.697145070699048,0.16613773655850747,-0.07881416930972768,1.3027452055943434,250,250,0.948,0.014042222046385685,6.597788362853733
beta_ind_poor,entropy_q0.95,30,q0.5,bayes,2.231802287460281,0.19236705594791673,0.07725874927232303,1.493921780904302,250,250,0.928,0.01634821091128934,6.789721660020523
beta_ind_poor,entropy_q0.95,30,q0.95,bayes,3.693282866519537,0.3065531577447459,-0.5886313930703972,1.9217915772839511,250,250,0.948,0.014042222046385685,8.293680009847314
beta_ind_poor,entropy_q0.95,30,q0.99,bayes,6.9049021725850395,0.6023892598348691,-0.6560745782232159,2.6277180542411775,250,250,0.948,0.014042222046385685,12.068723692298345
beta_ind_poor,entropy_q0.95,30,mu,mle,2.6430021893595166,0.2093829126175703,0.6090829225812138,1.62573127833585,250,250,,,
beta_ind_poor,entropy_q0.95,30,sigma,mle,2.1883099183604022,0.2075283211153992,-0.37278266714173297,1.4792937228151826,250,250,,,
beta_ind_poor,entropy_q0.95,30,q0.5,mle,2.6430021893595166,0.2093829126175703,0.6090829225812138,1.62573127833585,250,250,,,
beta_ind_poor,entropy_q0.95,30,q0.95,mle,4.423706997426847,0.4032348509203345,-0.5062620287834607,2.103261038822059,250,250,,,
beta_ind_poor,entropy_q0.95,30,q0.99,mle,8.77285791135353,0.815565292284715,-0.7557409097872655,2.961901063734832,250,250,,,
beta_ind_poor,entropy_q0.95,30,q0.01,bayes,17.54824200543242,1.760876940185751,-1.1521577907809715,4.189062186866223,250,250,0.94,0.015019986684414876,20.462277392391208
beta_ind_poor,entropy_q0.95,30,q0.05,bayes,10.317069695303163,0.9743029564590372,-0.32740207959008216,3.2120195664570854,250,250,0.948,0.014042222046385685,16.14711318921608
beta_ind_poor,entropy_q0.95,30,q0.01,mle,18.536922580123417,1.8907679376223951,0.1137534596181576,4.305452656820583,250,250,,,
beta_ind_poor,entropy_q0.95,30,q0.05,mle,12.000565942725451,1.0898334297633496,0.7312716645172737,3.4641833009708725,250,250,,,
beta_ind_poor,bruceton,20,mu,bayes,1.4636602586940548,0.1265398251116954,-0.2944850548510268,1.2098182750702913,250,250,0.916,0.017543545821754502,5.004646236575798
beta_ind_poor,bruceton,20,sigma,bayes,2.233537563938305,0.1607479047172638,-0.7633024184259054,1.4945024469495876,250,250,0.94,0.015019986684414876,8.154722770674761
beta_ind_poor,bruceton,20,q0.5,bayes,1.4636602586940548,0.1265398251116954,-0.2944850548510268,1.2098182750702913,250,250,0.916,0.017543545821754502,5.004646236575798
beta_ind_poor,bruceton,20,q0.95,bayes,10.189134761839279,0.6655796522385545,-2.048991189005338,3.192042412287042,250,250,0.94,0.015019986684414876,14.091022061888799
beta_ind_poor,bruceton,20,q0.99,bayes,17.095296366726878,1.1149237038909894,-2.5602598029908177,4.134645857473997,250,250,0.94,0.015019986684414876,19.40363890739208
beta_ind_poor,bruceton,20,mu,mle,1.5811334730686666,0.1371736348101739,-0.08299958672046753,1.2574312995423116,250,250,,,
beta_ind_poor,bruceton,20,sigma,mle,3.8386771593172124,0.30706160731603305,-1.0185544089066134,1.959254235498092,250,250,,,
beta_ind_poor,bruceton,20,q0.5,mle,1.5811334730686666,0.1371736348101739,-0.08299958672046753,1.2574312995423116,250,250,,,
beta_ind_poor,bruceton,20,q0.95,mle,15.561294607980955,1.001820501138977,-2.260544529709875,3.9447806793256524,250,250,,,
beta_ind_poor,bruceton,20,q0.99,mle,27.273346479518125,1.8166669946629177,-2.9501131376593275,5.222388962871123,250,250,,,
beta_ind_poor,bruceton,20,q0.01,bayes,10.093598843654268,1.0986141767410618,0.14718129512223146,3.1770424680281293,250,250,0.956,0.012971353052014278,19.713658287743293
beta_ind_poor,bruceton,20,q0.05,bayes,5.929969719515227,0.611758457088242,0.5001577123370321,2.435152915016884,250,250,0.964,0.011782020200288238,14.402694864973917
beta_ind_poor,bruceton,20,q0.01,mle,15.751871394205631,1.973756766981367,0.9239606688868568,3.968862733101969,250,250,,,
beta_ind_poor,bruceton,20,q0.05,mle,9.067981020325998,1.019876896718479,1.1013891468403263,3.0113088550206863,250,250,,,
beta_ind_poor,bruceton,30,mu,bayes,0.9740095612730159,0.08375414254613597,-0.15937865026845072,0.9869192273296816,250,250,0.92,0.01715808847162177,4.146643176082944
beta_ind_poor,bruceton,30,sigma,bayes,1.698189529746648,0.1237451191575263,-0.5148891411238083,1.3031460124432135,250,250,0.952,0.013519763311537675,7.309738910556442
beta_ind_poor,bruceton,30,q0.5,bayes,0.9740095612730159,0.08375414254613597,-0.15937865026845072,0.9869192273296816,250,250,0.92,0.01715808847162177,4.146643176082944
beta_ind_poor,bruceton,30,q0.95,bayes,7.4134019304262075,0.5381157625131868,-1.505694294961506,2.7227563112453175,250,250,0.92,0.01715808847162177,12.6036771214895
beta_ind_poor,bruceton,30,q0.99,bayes,12.582091628123534,0.9045092276192614,-1.8488806172965642,3.5471244167809415,250,250,0.932,0.01592180894245374,17.419224883501077
beta_ind_poor,bruceton,30,mu,mle,1.035623332674685,0.08602472746269196,-0.008205114173888887,1.01765580265367,250,250,,,
beta_ind_poor,bruceton,30,sigma,mle,2.3862163066043878,0.16989772005434592,-0.7377362636771211,1.5447382647569743,250,250,,,
beta_ind_poor,bruceton,30,q0.5,mle,1.035623332674685,0.08602472746269196,-0.008205114173888887,1.01765580265367,250,250,,,
beta_ind_poor,bruceton,30,q0.95,mle,9.94783653671775,0.6799546326942236,-1.7238453124687807,3.1540191084896345,250,250,,,
beta_ind_poor,bruceton,30,q0.99,mle,17.295198572718274,1.1770579740924492,-2.222037969966027,4.15874964054321,250,250,,,
beta_ind_poor,bruceton,30,q0.01,bayes,8.315690385654595,0.7972492857493179,-0.30644899469603754,2.8836938786311204,250,250,0.964,0.011782020200288238,17.543369658804657
beta_ind_poor,bruceton,30,q0.05,bayes,4.537281686792372,0.4022692257618151,0.2164441639385114,2.1300895959542108,250,250,0.976,0.009679669415842676,12.767908997443541
beta_ind_poor,bruceton,30,q0.01,mle,9.769721274346043,0.981326021805314,0.3454744462867135,3.125655335181095,250,250,,,
beta_ind_poor,bruceton,30,q0.05,mle,5.572126275204439,0.4936840195944949,0.7142788746923886,2.36053516711877,250,250,,,
